underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPY,141.29,*,SWG061216C00103000,,call,12/16/2006,12/04/2006,103,37.5,38.3,38.6,0,680,0.5652,0.9974,0.0002,2.9414,0.0555,SWGLY
SPY,141.29,*,SWG061216C00104000,,call,12/16/2006,12/04/2006,104,36.4,37.4,37.6,63,120,0.5652,0.9971,0.0002,2.7056,0.0755,SWGLZ
SPY,141.29,*,SWG061216C00105000,,call,12/16/2006,12/04/2006,105,36.2,36.4,36.6,2,1600,0.5652,0.9968,0.0003,2.4156,0.1014,SWGLA
SPY,141.29,*,SWG061216C00106000,,call,12/16/2006,12/04/2006,106,34.6,35.4,35.6,0,497,0.5652,0.9963,0.0004,2.0589,0.1347,SWGLB
SPY,141.29,*,SWG061216C00107000,,call,12/16/2006,12/04/2006,107,31.8,34.4,34.6,0,511,0.5652,0.9958,0.0005,1.6216,0.1768,SWGLC
SPY,141.29,*,SWG061216C00108000,,call,12/16/2006,12/04/2006,108,30,33.4,33.6,0,196,0.5652,0.995,0.0007,1.0881,0.2294,SWGLD
SPY,141.29,*,SWG061216C00109000,,call,12/16/2006,12/04/2006,109,30.3,32.3,32.6,0,816,0.5652,0.994,0.0008,0.4412,0.2945,SWGLE
SPY,141.29,*,SPY061216C00110000,,call,12/16/2006,12/04/2006,110,31.4,31.4,31.6,21,3264,0.5652,0.9928,0.0011,-0.3372,0.374,SPYLF
SPY,141.29,*,SPY061216C00111000,,call,12/16/2006,12/04/2006,111,30.4,30.4,30.6,84,1047,0.5652,0.9913,0.0013,-1.2662,0.47,SPYLG
SPY,141.29,*,SPY061216C00112000,,call,12/16/2006,12/04/2006,112,29.4,29.4,29.6,63,781,0.5652,0.9894,0.0017,-2.3655,0.5846,SPYLH
SPY,141.29,*,SPY061216C00113000,,call,12/16/2006,12/04/2006,113,28.4,28.4,28.6,105,913,0.5652,0.987,0.0021,-3.6543,0.7201,SPYLI
SPY,141.29,*,SPY061216C00114000,,call,12/16/2006,12/04/2006,114,27.3,27.4,27.6,126,1167,0.5652,0.9842,0.0025,-5.1514,0.8784,SPYLJ
SPY,141.29,*,SPY061216C00115000,,call,12/16/2006,12/04/2006,115,26,26.4,26.6,188,6962,0.5652,0.9808,0.003,-6.8739,1.0613,SPYLK
SPY,141.29,*,SPY061216C00116000,,call,12/16/2006,12/04/2006,116,25,25.4,25.6,84,2553,0.5652,0.9767,0.0036,-8.8367,1.2706,SPYLL
SPY,141.29,*,SPY061216C00117000,,call,12/16/2006,12/04/2006,117,24.2,24.4,24.6,42,1769,0.5652,0.9719,0.0043,-11.0519,1.5076,SPYLM
SPY,141.29,*,SPY061216C00118000,,call,12/16/2006,12/04/2006,118,22.8,23.4,23.6,63,1561,0.5652,0.9663,0.0051,-13.5275,1.773,SPYLN
SPY,141.29,*,RQQ061216C00119000,,call,12/16/2006,12/04/2006,119,0.05,22.3,22.6,0,1027,0.5652,0.9598,0.0059,-16.2673,2.0674,RQQLO
SPY,141.29,*,RQQ061216C00120000,,call,12/16/2006,12/04/2006,120,18.3,21.4,21.6,0,52,0.5448,0.9577,0.0064,-16.4437,2.1586,RQQLP
SPY,141.29,*,RQQ061216C00121000,,call,12/16/2006,12/04/2006,121,17.9,20.4,20.6,0,984,0.5247,0.9554,0.0069,-16.6579,2.2599,RQQLQ
SPY,141.29,*,RQQ061216C00122000,,call,12/16/2006,12/04/2006,122,16.4,19.4,19.6,0,356,0.505,0.9527,0.0076,-16.9278,2.3743,RQQLR
SPY,141.29,*,RQQ061216C00123000,,call,12/16/2006,12/04/2006,123,15.5,18.4,18.6,0,2081,0.4856,0.9496,0.0083,-17.2443,2.5023,RQQLS
SPY,141.29,*,RQQ061216C00124000,,call,12/16/2006,12/04/2006,124,14.4,17.4,17.6,0,1392,0.4666,0.946,0.0092,-17.627,2.6474,RQQLT
SPY,141.29,*,RQQ061216C00125000,,call,12/16/2006,12/04/2006,125,15.5,16.4,16.6,28,2760,0.4479,0.942,0.0101,-18.0671,2.8108,RQQLU
SPY,141.29,*,RQQ061216C00126000,,call,12/16/2006,12/04/2006,126,14.5,15.4,15.6,28,2145,0.4296,0.9372,0.0113,-18.5861,2.997,RQQLV
SPY,141.29,*,RQQ061216C00127000,,call,12/16/2006,12/04/2006,127,13.5,14.4,14.6,28,1852,0.4116,0.9316,0.0126,-19.1751,3.2078,RQQLW
SPY,141.29,*,RQQ061216C00128000,,call,12/16/2006,12/04/2006,128,10.8,13.4,13.6,0,1645,0.394,0.9251,0.0141,-19.8571,3.4489,RQQLX
SPY,141.29,*,RQQ061216C00129000,,call,12/16/2006,12/04/2006,129,11.6,12.4,12.6,0,2435,0.3767,0.9174,0.0159,-20.6221,3.723,RQQLY
SPY,141.29,*,SFB061216C00130000,,call,12/16/2006,12/04/2006,130,0,11.4,11.6,390,29205,0.3598,0.9081,0.0181,-21.4932,4.037,SFBLZ
SPY,141.29,*,SFB061216C00131000,,call,12/16/2006,12/04/2006,131,0,10.4,10.6,182,12932,0.3432,0.8972,0.0207,-22.4568,4.3945,SFBLA
SPY,141.29,*,SFB061216C00132000,,call,12/16/2006,12/04/2006,132,0,9.4,9.6,52,28553,0.327,0.8839,0.0237,-23.5314,4.8031,SFBLB
SPY,141.29,*,SFB061216C00133000,,call,12/16/2006,12/04/2006,133,0,8.4,8.6,335,12439,0.3111,0.8679,0.0273,-24.6935,5.266,SFBLC
SPY,141.29,*,SFB061216C00134000,,call,12/16/2006,12/04/2006,134,0,7.4,7.6,58,8177,0.2956,0.8485,0.0316,-25.947,5.7892,SFBLD
SPY,141.29,*,SFB061216C00135000,,call,12/16/2006,12/04/2006,135,0,6.5,6.6,348,60093,0.2804,0.8248,0.0367,-27.2434,6.3719,SFBLE
SPY,141.29,*,SFB061216C00136000,,call,12/16/2006,12/04/2006,136,0,5.5,5.7,97,11633,0.2656,0.7958,0.0426,-28.5502,7.0117,SFBLF
SPY,141.29,*,SFB061216C00137000,,call,12/16/2006,12/04/2006,137,0,4.5,4.7,804,21183,0.2511,0.7603,0.0494,-29.7655,7.6933,SFBLG
SPY,141.29,*,SFB061216C00138000,,call,12/16/2006,12/04/2006,138,0,3.6,3.7,1235,23511,0.237,0.7168,0.0571,-30.7816,8.3895,SFBLH
SPY,141.29,*,SFB061216C00139000,,call,12/16/2006,12/04/2006,139,0,2.7,2.8,5106,75709,0.2232,0.6641,0.0654,-31.4006,9.0479,SFBLI
SPY,141.29,*,SFB061216C00140000,,call,12/16/2006,12/04/2006,140,0,1.85,1.95,6434,57499,0.2098,0.6007,0.0737,-31.4007,9.5877,SFBLJ
SPY,141.29,*,SFB061216C00141000,,call,12/16/2006,12/04/2006,141,0,1.1,1.2,7964,32691,0.1967,0.526,0.0811,-30.4773,9.8901,SFBLK
SPY,141.29,*,SFB061216C00142000,,call,12/16/2006,12/04/2006,142,0,0.55,0.65,4736,25435,0.184,0.4403,0.086,-28.3545,9.805,SFBLL
SPY,141.29,*,SFB061216C00143000,,call,12/16/2006,12/04/2006,143,0,0.2,0.3,564,12948,0.1717,0.3466,0.0862,-24.8352,9.1773,SFBLM
SPY,141.29,*,SFB061216C00144000,,call,12/16/2006,12/04/2006,144,0,0.05,0.15,219,12568,0.1596,0.2502,0.0799,-19.9384,7.9068,SFBLN
SPY,141.29,*,SFB061216C00145000,,call,12/16/2006,12/04/2006,145,0,0,0.05,1991,21605,0.148,0.1601,0.066,-14.1932,6.0566,SFBLO
SPY,141.29,*,SFB061216C00146000,,call,12/16/2006,12/04/2006,146,0.05,0,0.05,0,11572,0.1367,0.0864,0.0463,-8.5012,3.9203,SFBLP
SPY,141.29,*,SFB061216C00147000,,call,12/16/2006,12/04/2006,147,0.04,0,0.05,0,5023,0.1257,0.0365,0.0256,-3.9782,1.9919,SFBLQ
SPY,141.29,*,SFB061216C00148000,,call,12/16/2006,12/04/2006,148,0.02,0,0.05,0,3039,0.1151,0.0109,0.01,-1.3107,0.7157,SFBLR
SPY,141.29,*,SFB061216C00149000,,call,12/16/2006,12/04/2006,149,0.03,0,0.05,0,973,0.1151,0.0043,0.0044,-0.5801,0.3164,SFBLS
SPY,141.29,*,SYH061216C00150000,,call,12/16/2006,12/04/2006,150,0.05,0,0.05,0,9720,0.1151,0.0016,0.0018,-0.2314,0.1261,SYHLT
SPY,141.29,*,SYH061216C00155000,,call,12/16/2006,12/04/2006,155,0.05,0,0.05,0,6393,0.1151,0,0,-0.0005,0.0003,SYHLY
SPY,141.29,*,SYH061216C00160000,,call,12/16/2006,12/04/2006,160,0.05,0,0.05,0,4902,0.1151,0,0,0,0,SYHLD
SPY,141.29,*,SWV061216P00060000,,put,12/16/2006,12/04/2006,60,0.05,0,0.05,0,2081,0.3023,0,0,0,0,SWVXH
SPY,141.29,*,SWV061216P00065000,,put,12/16/2006,12/04/2006,65,0.05,0,0.05,0,2518,0.3023,0,0,0,0,SWVXM
SPY,141.29,*,SZC061216P00070000,,put,12/16/2006,12/04/2006,70,0.05,0,0.05,0,2873,0.3023,0,0,0,0,SZCXR
SPY,141.29,*,SZC061216P00075000,,put,12/16/2006,12/04/2006,75,0.05,0,0.05,0,6123,0.3023,0,0,0,0,SZCXW
SPY,141.29,*,SZC061216P00080000,,put,12/16/2006,12/04/2006,80,0.05,0,0.05,0,7504,0.3023,0,0,0,0,SZCXB
SPY,141.29,*,SZC061216P00085000,,put,12/16/2006,12/04/2006,85,0.05,0,0.05,0,5504,0.3023,0,0,0,0,SZCXG
SPY,141.29,*,SZC061216P00088000,,put,12/16/2006,12/04/2006,88,0.1,0,0.05,0,5502,0.3023,0,0,0,0,SZCXJ
SPY,141.29,*,SZC061216P00089000,,put,12/16/2006,12/04/2006,89,0.05,0,0.05,0,451,0.3023,0,0,0,0,SZCXK
SPY,141.29,*,SWG061216P00090000,,put,12/16/2006,12/04/2006,90,0.05,0,0.05,0,15483,0.3023,0,0,0,0,SWGXL
SPY,141.29,*,SWG061216P00091000,,put,12/16/2006,12/04/2006,91,0.05,0,0.05,0,1842,0.3023,0,0,0,0,SWGXM
SPY,141.29,*,SWG061216P00092000,,put,12/16/2006,12/04/2006,92,0.02,0,0.05,0,531,0.3023,0,0,0,0,SWGXN
SPY,141.29,*,SWG061216P00093000,,put,12/16/2006,12/04/2006,93,0.05,0,0.05,0,252,0.3023,0,0,0,0,SWGXO
SPY,141.29,*,SWG061216P00094000,,put,12/16/2006,12/04/2006,94,0.05,0,0.05,0,556,0.3023,0,0,0,0,SWGXP
SPY,141.29,*,SWG061216P00095000,,put,12/16/2006,12/04/2006,95,0.05,0,0.05,0,7558,0.3023,0,0,0,0,SWGXQ
SPY,141.29,*,SWG061216P00096000,,put,12/16/2006,12/04/2006,96,0.08,0,0.05,0,1589,0.3023,0,0,0,0,SWGXR
SPY,141.29,*,SWG061216P00097000,,put,12/16/2006,12/04/2006,97,0.1,0,0.05,0,699,0.3023,0,0,0,0,SWGXS
SPY,141.29,*,SWG061216P00098000,,put,12/16/2006,12/04/2006,98,0.1,0,0.05,0,1031,0.3023,0,0,0,0,SWGXT
SPY,141.29,*,SWG061216P00099000,,put,12/16/2006,12/04/2006,99,0.1,0,0.05,0,858,0.3023,0,0,0,0,SWGXU
SPY,141.29,*,SWG061216P00100000,,put,12/16/2006,12/04/2006,100,0.05,0,0.05,0,11092,0.3023,0,0,0,0,SWGXV
SPY,141.29,*,SWG061216P00101000,,put,12/16/2006,12/04/2006,101,0.1,0,0.05,0,662,0.3023,0,0,0,0,SWGXW
SPY,141.29,*,SWG061216P00102000,,put,12/16/2006,12/04/2006,102,0.1,0,0.05,0,183,0.3023,0,0,0,0,SWGXX
SPY,141.29,*,SWG061216P00103000,,put,12/16/2006,12/04/2006,103,0.05,0,0.05,0,636,0.3023,0,0,0,0,SWGXY
SPY,141.29,*,SWG061216P00104000,,put,12/16/2006,12/04/2006,104,0.1,0,0.05,0,5579,0.3023,0,0,0,0,SWGXZ
SPY,141.29,*,SWG061216P00105000,,put,12/16/2006,12/04/2006,105,0.05,0,0.05,0,5249,0.3023,0,0,0,0,SWGXA
SPY,141.29,*,SWG061216P00106000,,put,12/16/2006,12/04/2006,106,0,0,0.05,0,880,0.3023,0,0,0,0,SWGXB
SPY,141.29,*,SWG061216P00107000,,put,12/16/2006,12/04/2006,107,0.05,0,0.05,0,1285,0.3023,0,0,-0.0001,0,SWGXC
SPY,141.29,*,SWG061216P00108000,,put,12/16/2006,12/04/2006,108,0.05,0,0.05,0,1117,0.3023,0,0,-0.0001,0,SWGXD
SPY,141.29,*,SWG061216P00109000,,put,12/16/2006,12/04/2006,109,0,0,0.05,0,2892,0.3023,0,0,-0.0003,0.0001,SWGXE
SPY,141.29,*,SPY061216P00110000,,put,12/16/2006,12/04/2006,110,0.05,0,0.05,0,17231,0.3023,0,0,-0.0007,0.0001,SPYXF
SPY,141.29,*,SPY061216P00111000,,put,12/16/2006,12/04/2006,111,0.05,0,0.05,0,4971,0.3023,0,0,-0.0015,0.0003,SPYXG
SPY,141.29,*,SPY061216P00112000,,put,12/16/2006,12/04/2006,112,0.01,0,0.05,0,12692,0.3023,0,0,-0.0033,0.0007,SPYXH
SPY,141.29,*,SPY061216P00113000,,put,12/16/2006,12/04/2006,113,0.05,0,0.05,0,3878,0.3023,0,0,-0.0067,0.0014,SPYXI
SPY,141.29,*,SPY061216P00114000,,put,12/16/2006,12/04/2006,114,0.05,0,0.05,0,8840,0.3023,0,0,-0.0133,0.0027,SPYXJ
SPY,141.29,*,SPY061216P00115000,,put,12/16/2006,12/04/2006,115,0.05,0,0.05,0,29350,0.3023,-0.0001,0,-0.0255,0.0052,SPYXK
SPY,141.29,*,SPY061216P00116000,,put,12/16/2006,12/04/2006,116,0.05,0,0.05,0,6501,0.3023,-0.0001,0.0001,-0.0473,0.0097,SPYXL
SPY,141.29,*,SPY061216P00117000,,put,12/16/2006,12/04/2006,117,0.05,0,0.05,0,8139,0.3023,-0.0002,0.0001,-0.085,0.0174,SPYXM
SPY,141.29,*,SPY061216P00118000,,put,12/16/2006,12/04/2006,118,0.05,0,0.05,0,8440,0.3023,-0.0003,0.0002,-0.1483,0.0304,SPYXN
SPY,141.29,*,RQQ061216P00119000,,put,12/16/2006,12/04/2006,119,0.05,0,0.05,0,605,0.3023,-0.0006,0.0003,-0.251,0.0514,RQQXO
SPY,141.29,*,RQQ061216P00120000,,put,12/16/2006,12/04/2006,120,0,0,0.05,0,25,0.3023,-0.001,0.0005,-0.4128,0.0845,RQQXP
SPY,141.29,*,RQQ061216P00121000,,put,12/16/2006,12/04/2006,121,0,0,0.05,0,128,0.3023,-0.0017,0.0007,-0.6598,0.1351,RQQXQ
SPY,141.29,*,RQQ061216P00122000,,put,12/16/2006,12/04/2006,122,0,0,0.05,0,230,0.3023,-0.0027,0.0011,-1.0256,0.21,RQQXR
SPY,141.29,*,RQQ061216P00123000,,put,12/16/2006,12/04/2006,123,0.15,0,0.1,0,281,0.3023,-0.0043,0.0017,-1.5514,0.3176,RQQXS
SPY,141.29,*,RQQ061216P00124000,,put,12/16/2006,12/04/2006,124,0.05,0,0.1,0,36,0.3023,-0.0067,0.0025,-2.2854,0.4677,RQQXT
SPY,141.29,*,RQQ061216P00125000,,put,12/16/2006,12/04/2006,125,0.1,0,0.05,0,534,0.3023,-0.0101,0.0036,-3.2804,0.6713,RQQXU
SPY,141.29,*,RQQ061216P00126000,,put,12/16/2006,12/04/2006,126,0.1,0,0.1,0,9373,0.3023,-0.0149,0.005,-4.591,0.9393,RQQXV
SPY,141.29,*,RQQ061216P00127000,,put,12/16/2006,12/04/2006,127,0.08,0,0.1,0,1436,0.3023,-0.0215,0.0068,-6.268,1.2821,RQQXW
SPY,141.29,*,RQQ061216P00128000,,put,12/16/2006,12/04/2006,128,0.05,0,0.1,0,17879,0.3023,-0.0303,0.0091,-8.3531,1.7082,RQQXX
SPY,141.29,*,RQQ061216P00129000,,put,12/16/2006,12/04/2006,129,0.15,0.05,0.1,0,11182,0.2932,-0.0374,0.0112,-9.6248,2.0287,RQQXY
SPY,141.29,*,SFB061216P00130000,,put,12/16/2006,12/04/2006,130,0,0,0.05,29,59185,0.2846,-0.0464,0.0137,-11.1439,2.419,SFBXZ
SPY,141.29,*,SFB061216P00131000,,put,12/16/2006,12/04/2006,131,0,0,0.05,142,62733,0.2763,-0.058,0.0168,-12.9089,2.8852,SFBXA
SPY,141.29,*,SFB061216P00132000,,put,12/16/2006,12/04/2006,132,0,0,0.1,163,42619,0.2684,-0.0727,0.0207,-14.9518,3.4386,SFBXB
SPY,141.29,*,SFB061216P00133000,,put,12/16/2006,12/04/2006,133,0,0.05,0.1,173,37096,0.261,-0.0914,0.0253,-17.2941,4.0879,SFBXC
SPY,141.29,*,SFB061216P00134000,,put,12/16/2006,12/04/2006,134,0,0.05,0.1,389,21734,0.2539,-0.1149,0.0307,-19.8804,4.8278,SFBXD
SPY,141.29,*,SFB061216P00135000,,put,12/16/2006,12/04/2006,135,0,0.05,0.15,1901,60382,0.2473,-0.1443,0.0369,-22.6916,5.6536,SFBXE
SPY,141.29,*,SFB061216P00136000,,put,12/16/2006,12/04/2006,136,0,0.1,0.15,835,36273,0.2411,-0.1805,0.0438,-25.6083,6.539,SFBXF
SPY,141.29,*,SFB061216P00137000,,put,12/16/2006,12/04/2006,137,0,0.15,0.2,6679,46719,0.2352,-0.224,0.051,-28.4581,7.4418,SFBXG
SPY,141.29,*,SFB061216P00138000,,put,12/16/2006,12/04/2006,138,0,0.25,0.3,3545,50266,0.2298,-0.2756,0.0583,-31.074,8.3072,SFBXH
SPY,141.29,*,SFB061216P00139000,,put,12/16/2006,12/04/2006,139,0,0.4,0.45,13584,47216,0.2248,-0.3349,0.065,-33.1936,9.0586,SFBXI
SPY,141.29,*,SFB061216P00140000,,put,12/16/2006,12/04/2006,140,0,0.6,0.7,27805,48962,0.2201,-0.4013,0.0705,-34.5472,9.6128,SFBXJ
SPY,141.29,*,SFB061216P00141000,,put,12/16/2006,12/04/2006,141,0,1,1.05,9194,24952,0.2159,-0.4732,0.0739,-34.9464,9.8919,SFBXK
SPY,141.29,*,SFB061216P00142000,,put,12/16/2006,12/04/2006,142,0,1.6,1.65,4210,8678,0.2121,-0.5481,0.0748,-34.2335,9.8373,SFBXL
SPY,141.29,*,SFB061216P00143000,,put,12/16/2006,12/04/2006,143,0,2.3,2.45,1165,5417,0.2087,-0.6232,0.0729,-32.3899,9.4267,SFBXM
SPY,141.29,*,SFB061216P00144000,,put,12/16/2006,12/04/2006,144,0,3.2,3.4,24,2460,0.2057,-0.6952,0.0681,-29.54,8.6838,SFBXN
SPY,141.29,*,SFB061216P00145000,,put,12/16/2006,12/04/2006,145,0,4.1,4.3,143,2396,0.2031,-0.7612,0.061,-25.9383,7.6771,SFBXO
SPY,141.29,*,SFB061216P00146000,,put,12/16/2006,12/04/2006,146,6.2,5.1,5.3,53,146,0.2009,-0.8189,0.0523,-21.9242,6.5084,SFBXP
SPY,141.29,*,SFB061216P00147000,,put,12/16/2006,12/04/2006,147,7.2,6.1,6.3,75,351,0.1991,-0.867,0.0429,-17.8561,5.2913,SFBXQ
SPY,141.29,*,SFB061216P00148000,,put,12/16/2006,12/04/2006,148,8.2,7.1,7.3,75,100,0.1977,-0.9053,0.0337,-14.0458,4.13,SFBXR
SPY,141.29,*,SFB061216P00149000,,put,12/16/2006,12/04/2006,149,8.9,8.1,8.3,568,263,0.1967,-0.9345,0.0254,-10.7123,3.1013,SFBXS
SPY,141.29,*,SYH061216P00150000,,put,12/16/2006,12/04/2006,150,9.23,9.1,9.3,3,535,0.1967,-0.9552,0.0186,-8.0517,2.2682,SYHXT
SPY,141.29,*,SYH061216P00155000,,put,12/16/2006,12/04/2006,155,15,14.1,14.3,0,277,0.1967,-0.9942,0.0023,-1.5633,0.2856,SYHXY
SPY,141.29,*,SYH061216P00160000,,put,12/16/2006,12/04/2006,160,20.7,19,19.3,0,264,0.1967,-0.9979,0.0001,-0.4485,0.0164,SYHXD
SPY,141.29,*,SWV070120C00060000,,call,01/20/2007,12/04/2006,60,80.1,81.2,81.5,0,167,0.1759,0.995,0,2.3224,0,SWVAH
SPY,141.29,*,SWV070120C00065000,,call,01/20/2007,12/04/2006,65,75.1,76.3,76.5,0,12,0.1759,0.995,0,2.0562,0,SWVAM
SPY,141.29,*,SZC070120C00070000,,call,01/20/2007,12/04/2006,70,70.4,71.3,71.5,33,22,0.1759,0.995,0,1.79,0,SZCAR
SPY,141.29,*,SZC070120C00075000,,call,01/20/2007,12/04/2006,75,65.4,66.3,66.5,22,10,0.1759,0.995,0,1.5238,0,SZCAW
SPY,141.29,*,SZC070120C00080000,,call,01/20/2007,12/04/2006,80,60.5,61.3,61.5,0,50,0.1759,0.995,0,1.2576,0,SZCAB
SPY,141.29,*,SZC070120C00085000,,call,01/20/2007,12/04/2006,85,55.4,56.3,56.5,22,10,0.1759,0.995,0,0.9914,0,SZCAG
SPY,141.29,*,SWG070120C00090000,,call,01/20/2007,12/04/2006,90,50.4,51.3,51.5,22,24,0.1759,0.995,0,0.7252,0,SWGAL
SPY,141.29,*,SWG070120C00091000,,call,01/20/2007,12/04/2006,91,49.4,50.3,50.6,22,26,0.1759,0.995,0,0.672,0,SWGAM
SPY,141.29,*,SWG070120C00092000,,call,01/20/2007,12/04/2006,92,48.4,49.3,49.6,22,0,0.1759,0.995,0,0.6188,0,SWGAN
SPY,141.29,*,SWG070120C00093000,,call,01/20/2007,12/04/2006,93,47.4,48.3,48.6,22,0,0.1759,0.995,0,0.5655,0,SWGAO
SPY,141.29,*,SWG070120C00094000,,call,01/20/2007,12/04/2006,94,0,47.3,47.6,0,0,0.1759,0.995,0,0.5123,0,SWGAP
SPY,141.29,*,SWG070120C00095000,,call,01/20/2007,12/04/2006,95,45.4,46.3,46.6,22,103,0.1759,0.995,0,0.4591,0,SWGAQ
SPY,141.29,*,SWG070120C00096000,,call,01/20/2007,12/04/2006,96,44.4,45.3,45.6,11,0,0.1759,0.995,0,0.4058,0,SWGAR
SPY,141.29,*,SWG070120C00097000,,call,01/20/2007,12/04/2006,97,43.4,44.3,44.6,22,115,0.1759,0.995,0,0.3526,0,SWGAS
SPY,141.29,*,SWG070120C00098000,,call,01/20/2007,12/04/2006,98,42.4,43.3,43.6,33,130,0.1759,0.995,0,0.2993,0,SWGAT
SPY,141.29,*,SWG070120C00099000,,call,01/20/2007,12/04/2006,99,41.4,42.3,42.6,22,45,0.1759,0.995,0,0.2461,0,SWGAU
SPY,141.29,*,SWG070120C00100000,,call,01/20/2007,12/04/2006,100,40.63,41.3,41.6,0,25,0.1759,0.995,0,0.1929,0,SWGAV
SPY,141.29,*,SWG070120C00101000,,call,01/20/2007,12/04/2006,101,0,40.3,40.6,0,0,0.1759,0.995,0,0.1396,0,SWGAW
SPY,141.29,*,SWG070120C00102000,,call,01/20/2007,12/04/2006,102,37.1,39.3,39.6,0,10,0.1759,0.995,0,0.0864,0,SWGAX
SPY,141.29,*,SWG070120C00103000,,call,01/20/2007,12/04/2006,103,35,38.3,38.6,0,22,0.1759,0.995,0,0.0331,0,SWGAY
SPY,141.29,*,SWG070120C00104000,,call,01/20/2007,12/04/2006,104,34.1,37.3,37.6,0,7,0.1759,0.995,0,-0.0202,0.0001,SWGAZ
SPY,141.29,*,SWG070120C00105000,,call,01/20/2007,12/04/2006,105,33.8,36.3,36.6,0,30,0.1759,0.995,0,-0.0735,0.0002,SWGAA
SPY,141.29,*,SWG070120C00106000,,call,01/20/2007,12/04/2006,106,32.8,35.3,35.6,0,15,0.1759,0.995,0,-0.1268,0.0004,SWGAB
SPY,141.29,*,SWG070120C00107000,,call,01/20/2007,12/04/2006,107,31.9,34.3,34.6,0,15,0.1759,0.995,0,-0.1804,0.0008,SWGAC
SPY,141.29,*,SWG070120C00108000,,call,01/20/2007,12/04/2006,108,31,33.3,33.6,0,45,0.1759,0.995,0,-0.2341,0.0016,SWGAD
SPY,141.29,*,SWG070120C00109000,,call,01/20/2007,12/04/2006,109,31.3,32.3,32.6,0,45,0.1759,0.995,0,-0.2883,0.0029,SWGAE
SPY,141.29,*,SPY070120C00110000,,call,01/20/2007,12/04/2006,110,30.3,31.3,31.6,0,15,0.1759,0.995,0,-0.3432,0.0054,SPYAF
SPY,141.29,*,SPY070120C00111000,,call,01/20/2007,12/04/2006,111,28.9,30.3,30.6,0,128,0.1759,0.995,0,-0.3993,0.0096,SPYAG
SPY,141.29,*,SPY070120C00112000,,call,01/20/2007,12/04/2006,112,27.9,29.4,29.6,0,455,0.1759,0.9949,0,-0.4573,0.0165,SPYAH
SPY,141.29,*,SPY070120C00113000,,call,01/20/2007,12/04/2006,113,26.1,28.4,28.6,0,410,0.1759,0.9949,0.0001,-0.5183,0.028,SPYAI
SPY,141.29,*,SPY070120C00114000,,call,01/20/2007,12/04/2006,114,25.4,27.4,27.6,0,894,0.1759,0.9948,0.0001,-0.5839,0.0461,SPYAJ
SPY,141.29,*,SPY070120C00115000,,call,01/20/2007,12/04/2006,115,25.5,26.4,26.6,0,172,0.1759,0.9946,0.0002,-0.6562,0.0742,SPYAK
SPY,141.29,*,SPY070120C00116000,,call,01/20/2007,12/04/2006,116,23.1,25.4,25.6,0,255,0.1759,0.9944,0.0003,-0.7383,0.1166,SPYAL
SPY,141.29,*,SPY070120C00117000,,call,01/20/2007,12/04/2006,117,22,24.4,24.6,0,334,0.1759,0.994,0.0004,-0.8341,0.1793,SPYAM
SPY,141.29,*,SPY070120C00118000,,call,01/20/2007,12/04/2006,118,22.6,23.4,23.6,0,1295,0.1759,0.9934,0.0006,-0.9485,0.2695,SPYAN
SPY,141.29,*,SPY070120C00119000,,call,01/20/2007,12/04/2006,119,21.1,22.4,22.6,0,1419,0.1759,0.9925,0.0009,-1.0878,0.3965,SPYAO
SPY,141.29,*,SPY070120C00120000,,call,01/20/2007,12/04/2006,120,20.5,21.4,21.6,26,133,0.1759,0.9912,0.0013,-1.2593,0.5711,SPYAP
SPY,141.29,*,SPY070120C00121000,,call,01/20/2007,12/04/2006,121,19.5,20.4,20.6,11,1269,0.1759,0.9894,0.0018,-1.4712,0.8059,SPYAQ
SPY,141.29,*,SPY070120C00122000,,call,01/20/2007,12/04/2006,122,18.5,19.4,19.6,22,44,0.1759,0.9869,0.0025,-1.7328,1.1144,SPYAR
SPY,141.29,*,SPY070120C00123000,,call,01/20/2007,12/04/2006,123,16.8,18.4,18.6,0,47,0.1759,0.9836,0.0034,-2.0534,1.5111,SPYAS
SPY,141.29,*,SPY070120C00124000,,call,01/20/2007,12/04/2006,124,14.9,17.4,17.6,0,820,0.1759,0.9791,0.0045,-2.4422,2.0099,SPYAT
SPY,141.29,*,SPY070120C00125000,,call,01/20/2007,12/04/2006,125,15.7,16.4,16.6,0,581,0.1759,0.9732,0.0059,-2.9076,2.6237,SPYAU
SPY,141.29,*,SPY070120C00126000,,call,01/20/2007,12/04/2006,126,14.95,15.5,15.6,48,566,0.1759,0.9657,0.0075,-3.4559,3.3626,SPYAV
SPY,141.29,*,SPY070120C00127000,,call,01/20/2007,12/04/2006,127,13.3,14.5,14.7,0,586,0.1759,0.9562,0.0095,-4.0909,4.2329,SPYAW
SPY,141.29,*,SPY070120C00128000,,call,01/20/2007,12/04/2006,128,12.9,13.5,13.7,0,97,0.1694,0.9504,0.011,-4.3575,4.7341,SPYAX
SPY,141.29,*,SPY070120C00129000,,call,01/20/2007,12/04/2006,129,12.7,12.5,12.7,45,177,0.1632,0.9433,0.0129,-4.6639,5.3323,SPYAY
